,Time (ms),Channel,Temp (C),RH %,Voltage,Sensor Resistance (kOhms),Label,Accuracy
2974,-0.10164521788914847,1.0,27.7,0.004727014790424171,-0.04312664476216275,-0.044759303702098505,2.0,9.611228652017644e-05
2975,-0.10149818495377094,1.0,27.7,0.004727014790424171,-0.03977093770263082,-0.04139685938499146,2.0,9.677438102283136e-05
2976,-0.10138015851584885,1.0,27.7,0.004727014790424171,-0.04144879123240655,-0.043078171109476204,2.0,9.646123200705507e-05
2977,-0.1011331031754526,1.0,27.7,0.004727014790424171,-0.044804498291928715,-0.04644025716286684,2.0,9.583907660488956e-05
2978,-0.10102807965018294,1.0,27.7,0.004727014790424171,-0.048160205351470406,-0.04980166649590487,2.0,9.520747471005066e-05
2979,-0.10091005321226085,1.0,27.7,0.004727014790424171,-0.03977093770263082,-0.04139685938499146,2.0,9.683131492495669e-05
2980,-0.10080703013509155,1.0,27.7,0.004727014790424171,-0.04312664476216275,-0.044759303702098505,2.0,9.619288195755926e-05
2981,-0.10070500728197246,1.0,27.7,0.004727014790424171,-0.048160205351470406,-0.04980166649590487,2.0,9.523823916521287e-05
2982,-0.1005059626959852,1.0,27.7,-0.012150622340377911,-0.0515159124110121,-0.05316239910858464,2.0,9.303598261037984e-05
2983,-0.10039893872261517,1.0,27.7,-0.012150622340377911,-0.0515159124110121,-0.05316239910858464,2.0,9.304594041198667e-05
2984,-0.1002939151973455,1.0,27.7,-0.012150622340377911,-0.054871619470553794,-0.056522455000911825,2.0,9.24328710383211e-05
2985,-0.10009887150755899,1.0,27.7,-0.012150622340377911,-0.05990518005985169,-0.06156123515753426,2.0,9.152438486216251e-05
2986,-0.09998584618988783,1.0,27.7,-0.012150622340377911,-0.0515159124110121,-0.05316239910858464,2.0,9.308438566206671e-05
2987,-0.09986081818361443,1.0,27.7,-0.012150622340377911,-0.053193765940778064,-0.05484251662067663,2.0,9.27839374252874e-05
2988,-0.09976279622669608,1.0,27.7,-0.012150622340377911,-0.053193765940778064,-0.05484251662067663,2.0,9.279303290610475e-05
2989,-0.09951774133440021,1.0,27.7,-0.012150622340377911,-0.05990518005985169,-0.06156123515753426,2.0,9.157758890722647e-05
2990,-0.09939671422432755,1.0,27.7,-0.012150622340377911,-0.05822732653009549,-0.0598818142693364,2.0,9.189667609926212e-05
2991,-0.09930369338766014,1.0,27.7,-0.012150622340377911,-0.06158303358961765,-0.0632404968174112,2.0,9.12902087187477e-05
2992,-0.09920167053454104,1.0,27.7,-0.012150622340377911,-0.06158303358961765,-0.0632404968174112,2.0,9.129952305749865e-05
2993,-0.09907964320041819,1.0,27.7,-0.012150622340377911,-0.06158303358961765,-0.0632404968174112,2.0,9.13106649853127e-05
2994,-0.09889360152708336,1.0,27.7,-0.012150622340377911,-0.06493874064915935,-0.06659850264512776,2.0,9.07165646363021e-05
2995,-0.09877457486511108,1.0,27.7,-0.012150622340377911,-0.06158303358961765,-0.0632404968174112,2.0,9.133852575402263e-05
2996,-0.09867155178794179,1.0,27.7,-0.012150622340377911,-0.06326088711939339,-0.0649195793454257,2.0,9.104180342467839e-05
2997,-0.09847950877030585,1.0,27.7,-0.026918554829829452,-0.06326088711939339,-0.0649195793454257,2.0,8.972439542365276e-05
2998,-0.098357481436183,1.0,27.7,-0.026918554829829452,-0.06493874064915935,-0.06659850264512776,2.0,8.943463065283448e-05
2999,-0.09825745903116428,1.0,27.7,-0.026918554829829452,-0.06493874064915935,-0.06659850264512776,2.0,8.944357673618633e-05
3000,-0.09810542497553582,1.0,27.7,-0.026918554829829452,-0.06493874064915935,-0.06659850264512776,2.0,8.945717649676697e-05
3001,-0.09793538688700398,1.0,27.7,-0.026918554829829452,-0.069972301238467,-0.07163423756015079,2.0,8.85759920209572e-05
3002,-0.09785736941108938,1.0,27.7,-0.026918554829829452,-0.07500586182778443,-0.07666841999906182,2.0,8.769555335470461e-05
3003,-0.09773934297316729,1.0,27.7,-0.026918554829829452,-0.069972301238467,-0.07163423756015079,2.0,8.859335883565829e-05
3004,-0.0976443216883995,1.0,27.7,-0.026918554829829452,-0.0733280082980087,-0.07499053168343725,2.0,8.800907778888695e-05
3005,-0.09737026029864819,1.0,27.7,-0.026918554829829452,-0.07668371535755039,-0.07834614908636829,2.0,8.7444364234298e-05
3006,-0.09727823968603097,1.0,27.7,-0.026918554829829452,-0.07165015476824273,-0.07331246423595307,2.0,8.833725678988436e-05
3007,-0.09711720361395082,1.0,27.7,-0.026918554829829452,-0.07500586182778443,-0.07666841999906182,2.0,8.776048785948167e-05
3008,-0.09700717896843022,1.0,27.7,-0.026918554829829452,-0.08003942241708231,-0.08170108976894108,2.0,8.68910678203367e-05
3009,-0.09677212631663623,1.0,27.7,-0.026918554829829452,-0.07500586182778443,-0.07666841999906182,2.0,8.779077780989169e-05
3010,-0.09666010122301526,1.0,27.7,-0.026918554829829452,-0.08507298300638998,-0.08673222696624988,2.0,8.605078931757165e-05
3011,-0.09655807836989616,1.0,27.7,-0.026918554829829452,-0.08675083653615594,-0.08840892106948735,2.0,8.577136379318067e-05
3012,-0.09645205462057631,1.0,27.7,-0.026918554829829452,-0.07500586182778443,-0.07666841999906182,2.0,8.781888218175937e-05
3013,-0.09626801339534186,1.0,27.7,-0.04063163499860535,-0.08507298300638998,-0.08673222696624988,2.0,8.491209371726881e-05
3014,-0.09618699524727668,1.0,27.7,-0.04063163499860535,-0.08675083653615594,-0.08840892106948735,2.0,8.463458800694037e-05
3015,-0.09608497239415759,1.0,27.7,-0.04063163499860535,-0.08507298300638998,-0.08673222696624988,2.0,8.492763782830239e-05
3016,-0.09598294954103849,1.0,27.7,-0.04063163499860535,-0.08675083653615594,-0.08840892106948735,2.0,8.465185941971764e-05
3017,-0.0957388948727928,1.0,27.7,-0.04063163499860535,-0.09010654359569763,-0.09176181168744667,2.0,8.410639308520903e-05
3018,-0.09562787000322202,1.0,27.7,-0.04063163499860535,-0.07836156888730658,-0.08002369904180949,2.0,8.61143905960417e-05
3019,-0.09547183505139281,1.0,27.7,-0.04063163499860535,-0.08507298300638998,-0.08673222696624988,2.0,8.497972708641839e-05
3020,-0.0953628106299224,1.0,27.7,-0.04063163499860535,-0.08842869006593167,-0.0900854559443954,2.0,8.442071918583318e-05
3021,-0.09516776694013589,1.0,27.7,-0.04063163499860535,-0.09178439712547336,-0.09343800820218551,2.0,8.387265975718408e-05
3022,-0.09505874251866549,1.0,27.7,-0.04063163499860535,-0.08842869006593167,-0.0900854559443954,2.0,8.444639322290572e-05
3023,-0.09495171854529545,1.0,27.7,-0.04063163499860535,-0.09346225065523932,-0.0951140454886006,2.0,8.360989530055955e-05
3024,-0.09485569703647748,1.0,27.7,-0.04063163499860535,-0.09514010418499552,-0.09678988373962019,2.0,8.333796706104675e-05
3025,-0.09464064886568721,1.0,27.7,-0.04063163499860535,-0.101851474320193,-0.1034916046534148,2.0,8.224530329386787e-05
3026,-0.09452662332396587,1.0,27.7,-0.04063163499860535,-0.09346225065523932,-0.0951140454886006,2.0,8.364544569512228e-05
3027,-0.09440859688604378,1.0,27.7,-0.04063163499860535,-0.09681795771477125,-0.09846558266585756,2.0,8.309610349718075e-05
3028,-0.09412653370389097,1.0,27.7,-0.05539956748805689,-0.09849581124453721,-0.10014108255669661,2.0,8.162686390989061e-05
3029,-0.0940155088343202,1.0,27.7,-0.05539956748805689,-0.09514010418499552,-0.09678988373962019,2.0,8.218528811958349e-05
3030,-0.09384247007363779,1.0,27.7,-0.05539956748805689,-0.10352932784994918,-0.10516660695575804,2.0,8.083285620638563e-05
3031,-0.09375044946102057,1.0,27.7,-0.05539956748805689,-0.09681795771477125,-0.09846558266585756,2.0,8.193185328426472e-05
3032,-0.09358141159653892,1.0,27.7,-0.05539956748805689,-0.10520718137973468,-0.10684145002978038,2.0,8.058333842124576e-05
3033,-0.09349239165607226,1.0,27.7,-0.05539956748805689,-0.09514010418499552,-0.09678988373962019,2.0,8.222829271574201e-05
3034,-0.09332335379159061,1.0,27.7,-0.05539956748805689,-0.10688503490949089,-0.10851611397194308,2.0,8.033436418500926e-05
3035,-0.09321733004227077,1.0,27.7,-0.05539956748805689,-0.10856288843925685,-0.11019061868579053,2.0,8.007399681355821e-05
3036,-0.09306229531449174,1.0,27.7,-0.05539956748805689,-0.10856288843925685,-0.11019061868579053,2.0,8.008641226092973e-05
3037,-0.09296527358162358,1.0,27.7,-0.05539956748805689,-0.11024074196903258,-0.11186494426777552,2.0,7.982614419942309e-05
3038,-0.09279823616524231,1.0,27.7,-0.05539956748805689,-0.10856288843925685,-0.11019061868579053,2.0,8.01075630030246e-05
3039,-0.09269221241592246,1.0,27.7,-0.05539956748805689,-0.10017362079041726,-0.10181644312275628,2.0,8.147038855155807e-05
3040,-0.09248016491728277,1.0,27.7,-0.05539956748805689,-0.11359644902857427,-0.11521307793971385,2.0,7.933127150620791e-05
3041,-0.09238814430466555,1.0,27.7,-0.05539956748805689,-0.10688503490949089,-0.10851611397194308,2.0,8.04095302078722e-05
3042,-0.09223711047308727,1.0,27.7,-0.05539956748805689,-0.11527430255834023,-0.11688688602965867,2.0,7.90850468301342e-05
3043,-0.09208807708960937,1.0,27.7,-0.05539956748805689,-0.10856288843925685,-0.11019061868579053,2.0,8.016447339700306e-05
3044,-0.0918740291428693,1.0,27.7,-0.07333205693953387,-0.11024074196903258,-0.11186494426777552,2.0,7.849301278249762e-05
3045,-0.09177400673785058,1.0,27.7,-0.07333205693953387,-0.11191859549879854,-0.1135390907179009,2.0,7.823817180105192e-05
3046,-0.09167198388473148,1.0,27.7,-0.07333205693953387,-0.1169521560881062,-0.11856053489129108,2.0,7.746333654733232e-05
3047,-0.09156896080756219,1.0,27.7,-0.07333205693953387,-0.11191859549879854,-0.1135390907179009,2.0,7.82542161679146e-05
3048,-0.09136991622157493,1.0,27.7,-0.07333205693953387,-0.09346225065523932,-0.0951140454886006,2.0,8.121036567865182e-05
3049,-0.09125389023175322,1.0,27.7,-0.07333205693953387,-0.08842869006593167,-0.0900854559443954,2.0,8.204115443635133e-05
3050,-0.0911608693950858,1.0,27.7,-0.07333205693953387,-0.07668371535755039,-0.07834614908636829,2.0,8.399843338130764e-05
3051,-0.09103284071666183,1.0,27.7,-0.07333205693953387,-0.069972301238467,-0.07163423756015079,2.0,8.514446597229258e-05
3052,-0.0908858077812843,1.0,27.7,-0.07333205693953387,-0.05822732653009549,-0.0598818142693364,2.0,8.718163375457068e-05
3053,-0.09074577641425809,1.0,27.7,-0.07333205693953387,-0.03641527462698481,-0.03803373834752052,2.0,9.108503768143851e-05
3054,-0.09059274213457945,1.0,27.7,-0.07333205693953387,-0.02131459285906184,-0.022891244626247597,2.0,9.389616613934002e-05
3055,-0.09048771860930978,1.0,27.7,-0.07333205693953387,0.0021753565577104857,0.0006913053750821217,2.0,9.843207924072895e-05
3056,-0.09027066999041915,1.0,27.7,-0.07333205693953387,0.01727603832562369,0.015869247300891103,2.0,0.00010148005015692413
3057,-0.09016764691324987,1.0,27.7,-0.07333205693953387,0.03573238316918291,0.03443893155451696,2.0,0.00010531870409388531
3058,-0.09004862025127759,1.0,27.7,-0.07333205693953387,0.05251091846687184,0.05133852968015564,2.0,0.00010893898580823552
3059,-0.08994959807030904,1.0,27.7,-0.07333205693953387,0.06090018611571143,0.05979478744166521,2.0,0.00011080062295315977
3060,-0.08973655034761917,1.0,27.7,-0.08704513710831052,0.08774579860813954,0.08688374406406645,2.0,0.00011537254198653765
3061,-0.08966153354385513,1.0,27.7,-0.08704513710831052,0.10284648037605273,0.10214072294675135,2.0,0.00011893758496621573
3062,-0.08946849030216898,1.0,27.7,-0.08704513710831052,0.1213028692035174,0.12080715830774615,2.0,0.00012345966169859465
3063,-0.0893414618477952,1.0,27.7,-0.08704513710831052,0.13808140450120635,0.1377948295973598,2.0,0.00012771580007364596
3064,-0.08924343989087685,1.0,27.7,-0.08704513710831052,0.14647067215004592,0.14629517369971068,2.0,0.00012990390743668515
3065,-0.08907140135424466,1.0,27.7,-0.08704513710831052,0.15989345640430724,0.1599047564898623,2.0,0.00013348635029489754
3066,-0.08898238141377798,1.0,27.7,-0.08704513710831052,0.18673911288060174,0.18715734011364663,2.0,0.00014091912152118774
3067,-0.08888435945685963,1.0,27.7,-0.08704513710831052,0.18170555229130383,0.18204408091078228,2.0,0.00013951015480976171
3068,-0.08875633077843567,1.0,27.7,-0.08704513710831052,0.19009481994014343,0.1905670354344351,2.0,0.00014190779711512023
3069,-0.08857128932915102,1.0,27.7,-0.08704513710831052,0.21861828596231797,0.21957771863956546,2.0,0.00015033953932077387
3070,-0.08844926199502819,1.0,27.7,-0.08704513710831052,0.2270075536111673,0.22811988007921002,2.0,0.0001529253164559849
3071,-0.08829822816344991,1.0,27.7,-0.08704513710831052,0.2387525283195486,0.24008626642375158,2.0,0.00015661834309481327
3072,-0.08805217304710385,1.0,27.7,-0.08704513710831052,0.2622424777363209,0.26404477438991913,2.0,0.00016426912729256268
3073,-0.08792914548893083,1.0,27.7,-0.08704513710831052,0.2739874084607967,0.2760369159150697,2.0,0.00016823571184516265
3074,-0.08782712263581172,1.0,27.7,-0.08704513710831052,0.28741023669896354,0.28975276370466335,2.0,0.00017288152927204343
3075,-0.08772810045484318,1.0,27.7,-0.08704513710831052,0.3025109184668767,0.3051965572126811,2.0,0.000178261192529936
3076,-0.0876250773776739,1.0,27.7,-0.08704513710831052,0.30418877199665245,0.30691341665939254,2.0,0.0001788857910366756
3077,-0.08740702853473307,1.0,27.7,-0.09759366031506098,0.3209673072943414,0.3240917041504628,2.0,0.00018316246478402478
3078,-0.08732100926641698,1.0,27.7,-0.09759366031506098,0.32767872141340526,0.33096793930195184,2.0,0.00018568415184989977
3079,-0.08721198484494656,1.0,27.7,-0.09759366031506098,0.3360679450783589,0.33956722390105604,2.0,0.00018888616661146533
3080,-0.08702094205136081,1.0,27.7,-0.09759366031506098,0.35116862684629163,0.35505707420035676,2.0,0.0001947907508515993
3081,-0.08693892367924545,1.0,27.7,-0.09759366031506098,0.3612357480248972,0.36539158921348786,2.0,0.00019882189549564946
3082,-0.0868088945527211,1.0,27.7,-0.09759366031506098,0.37465857626304444,0.37918088106524594,2.0,0.00020433307685381312
3083,-0.08664085691228965,1.0,27.7,-0.09759366031506098,0.38640355097143547,0.3912558213163103,2.0,0.00020929383735843597
3084,-0.08642880941364996,1.0,27.7,-0.09759366031506098,0.39982633522568706,0.405066390052201,2.0,0.00021511750274393984
3085,-0.08632678656053086,1.0,27.7,-0.09759366031506098,0.39982633522568706,0.405066390052201,2.0,0.00021513945117981268
3086,-0.08622676415551213,1.0,27.7,-0.09759366031506098,0.39982633522568706,0.405066390052201,2.0,0.00021516097142816034
3087,-0.08611373883784097,1.0,27.7,-0.09759366031506098,0.39982633522568706,0.405066390052201,2.0,0.00021518529189941816
3088,-0.08601971777712338,1.0,27.7,-0.09759366031506098,0.3914371115607334,0.3964334485671541,2.0,0.0002115732880042002
3089,-0.08581767251898555,1.0,27.7,-0.09759366031506098,0.39814848169593087,0.4033394395107686,2.0,0.00021451738217956532
3090,-0.08568864361651139,1.0,27.7,-0.09759366031506098,0.401504188755453,0.4067935197254959,2.0,0.00021601104549661776
3091,-0.08558762098744249,1.0,27.7,-0.09759366031506098,0.40653774934477044,0.41197594372945506,2.0,0.0002182511539969842
3092,-0.08543158603561328,1.0,27.7,-0.051180158205356555,0.39814848169593087,0.4033394395107686,2.0,0.0002247954726395094
3093,-0.08534156587109643,1.0,27.7,-0.051180158205356555,0.39311492110661345,0.3981596825811565,2.0,0.00022253129702512418
3094,-0.08519253248761853,1.0,27.7,-0.051180158205356555,0.3914371115607334,0.3964334485671541,2.0,0.00022180813876845513
3095,-0.08506550403324474,1.0,27.7,-0.051180158205356555,0.39814848169593087,0.4033394395107686,2.0,0.00022487778283736327
3096,-0.08480144488399531,1.0,27.7,-0.051180158205356555,0.39647062816614537,0.4016126880047317,2.0,0.00022417265800753593
3097,-0.08472142695998033,1.0,27.7,-0.051180158205356555,0.39311492110661345,0.3981596825811565,2.0,0.00022266934275012683
3098,-0.08459639895370694,1.0,27.7,-0.051180158205356555,0.39814848169593087,0.4033394395107686,2.0,0.00022498330088973584
3099,-0.08450937946134064,1.0,27.7,-0.051180158205356555,0.39311492110661345,0.3981596825811565,2.0,0.00022271656512642734
3100,-0.08435134406141105,1.0,27.7,-0.051180158205356555,0.3914371115607334,0.3964334485671541,2.0,0.00022199480323507553
3101,-0.0841522994754238,1.0,27.7,-0.051180158205356555,0.3947927746363892,0.3998860957270157,2.0,0.00022355585308382514
3102,-0.08403627348560208,1.0,27.7,-0.051180158205356555,0.39311492110661345,0.3981596825811565,2.0,0.00022282196058618885
3103,-0.08394225242488447,1.0,27.7,-0.051180158205356555,0.39814848169593087,0.4033394395107686,2.0,0.0002251305238654172
3104,-0.08382622643506275,1.0,27.7,-0.051180158205356555,0.3947927746363892,0.3998860957270157,2.0,0.00022362876188485452
3105,-0.0836741923794343,1.0,27.7,-0.051180158205356555,0.3914371115607334,0.3964334485671541,2.0,0.0002221451811406048
3106,-0.08351615697950471,1.0,27.7,-0.051180158205356555,0.38975925803096745,0.3947073936850142,2.0,0.00022142530086937035
3107,-0.08337912628462905,1.0,27.7,-0.051180158205356555,0.38975925803096745,0.3947073936850142,2.0,0.0002214556455848405
3108,-0.08317007945813992,1.0,27.7,0.05535992618282892,0.3880814045011917,0.39298151793473385,2.0,0.0002455668365146838
3109,-0.08303905010756539,1.0,27.7,0.05535992618282892,0.3914371115607334,0.3964334485671541,2.0,0.000247276657247384
3110,-0.08295003016709873,1.0,27.7,0.05535992618282892,0.39647062816614537,0.4016126880047317,2.0,0.00024983719543659707
3111,-0.08284000552157814,1.0,27.7,0.05535992618282892,0.3947927746363892,0.3998860957270157,2.0,0.0002490154870883077
3112,-0.08268897168999986,1.0,27.7,0.05535992618282892,0.39311492110661345,0.3981596825811565,2.0,0.0002482067045166184
3113,-0.08251993382551821,1.0,27.7,0.05535992618282892,0.3880814045011917,0.39298151793473385,2.0,0.00024572654565136837
3114,-0.08243791545340286,1.0,27.7,0.05535992618282892,0.39647062816614537,0.4016126880047317,2.0,0.0002499651759271357
3115,-0.08232889103193246,1.0,27.7,0.05535992618282892,0.3947927746363892,0.3998860957270157,2.0,0.0002491427974507285
3116,-0.08222386750666279,1.0,27.7,0.05535992618282892,0.3947927746363892,0.3998860957270157,2.0,0.0002491689651743423
3117,-0.08201282023207328,1.0,27.7,0.05535992618282892,0.39311492110661345,0.3981596825811565,2.0,0.0002483745897667608
3118,-0.081877789985298,1.0,27.7,0.05535992618282892,0.3914371115607334,0.3964334485671541,2.0,0.00024756398199692525
3119,-0.08176176399547629,1.0,27.7,0.05535992618282892,0.38975925803096745,0.3947073936850142,2.0,0.0002467513636560743
3120,-0.08154771604873622,1.0,27.7,0.05535992618282892,0.401504188755453,0.4067935197254959,2.0,0.00025275639280077615
3121,-0.08144069207536618,1.0,27.7,0.05535992618282892,0.39311492110661345,0.3981596825811565,2.0,0.0002485167352087375
3122,-0.08134267011844783,1.0,27.7,0.05535992618282892,0.3914371115607334,0.3964334485671541,2.0,0.00024769649635925984
3123,-0.08122964480077667,1.0,27.7,0.05535992618282892,0.3914371115607334,0.3964334485671541,2.0,0.00024772449444590257
3124,-0.08107561029704784,1.0,27.7,0.05535992618282892,0.39982633522568706,0.405066390052201,2.0,0.00025201618340697774
3125,-0.08092757713762012,1.0,27.7,0.17772279538114158,0.39311492110661345,0.3981596825811565,2.0,0.00028100930825175873
3126,-0.08078754577059391,1.0,27.7,0.17772279538114158,0.39647062816614537,0.4016126880047317,2.0,0.00028296875754274244
3127,-0.08067652090102313,1.0,27.7,0.17772279538114158,0.39647062816614537,0.4016126880047317,2.0,0.00028300017645015125
3128,-0.08057249759980366,1.0,27.7,0.17772279538114158,0.39311492110661345,0.3981596825811565,2.0,0.0002811091085110162
3129,-0.08037545346191677,1.0,27.7,0.17772279538114158,0.401504188755453,0.4067935197254959,2.0,0.00028599173641046975
3130,-0.08026142792019542,1.0,27.7,0.17772279538114158,0.39814848169593087,0.4033394395107686,2.0,0.0002840832144085087
3131,-0.08012039632911902,1.0,27.7,0.17772279538114158,0.39814848169593087,0.4033394395107686,2.0,0.00028412328269901486
3132,-0.07989634614187709,1.0,27.7,0.17772279538114158,0.3914371115607334,0.3964334485671541,2.0,0.00028034332827462136
3133,-0.07980232508115948,1.0,27.7,0.17772279538114158,0.39814848169593087,0.4033394395107686,2.0,0.0002842136702287604
3134,-0.07967929752298644,1.0,27.7,0.17772279538114158,0.39814848169593087,0.4033394395107686,2.0,0.000284248639154642
3135,-0.07957927511796772,1.0,27.7,0.17772279538114158,0.38975925803096745,0.3947073936850142,2.0,0.00027947929644945094
3136,-0.07948225338509957,1.0,27.7,0.17772279538114158,0.39814848169593087,0.4033394395107686,2.0,0.0002843046552601869
3137,-0.0793222175370696,1.0,27.7,0.17772279538114158,0.39647062816614537,0.4016126880047317,2.0,0.0002833837114437088
3138,-0.07922319535610106,1.0,27.7,0.17772279538114158,0.40318204228522875,0.40852080862711165,2.0,0.0002872980893982283
3139,-0.07912517339918272,1.0,27.7,0.17772279538114158,0.3947927746363892,0.3998860957270157,2.0,0.000282476249770085
3140,-0.0790321525625153,1.0,27.7,0.17772279538114158,0.3947927746363892,0.3998860957270157,2.0,0.00028250252766607843
3141,-0.07892112769294451,1.0,27.7,0.17772279538114158,0.39814848169593087,0.4033394395107686,2.0,0.00028446423369070763
3142,-0.07871408131455576,1.0,27.7,0.28426287976932707,0.40318204228522875,0.40852080862711165,2.0,0.0003197600681618275
3143,-0.07860605711713554,1.0,27.7,0.28426287976932707,0.401504188755453,0.4067935197254959,2.0,0.0003187075256281131
3144,-0.07849603247161493,1.0,27.7,0.28426287976932707,0.401504188755453,0.4067935197254959,2.0,0.00031874259390268225
3145,-0.07840101118684716,1.0,27.7,0.28426287976932707,0.40318204228522875,0.40852080862711165,2.0,0.0003198601930520714
3146,-0.07822697220211457,1.0,27.7,0.28426287976932707,0.3914371115607334,0.3964334485671541,2.0,0.00031238172516935233
3147,-0.07814695427809959,1.0,27.7,0.28426287976932707,0.39311492110661345,0.3981596825811565,2.0,0.0003134719736389205
3148,-0.078020926047776,1.0,27.7,0.28426287976932707,0.401504188755453,0.4067935197254959,2.0,0.0003188940694005343
3149,-0.0779189031946569,1.0,27.7,0.28426287976932707,0.3947927746363892,0.3998860957270157,2.0,0.0003146126679267658
3150,-0.07776686913902844,1.0,27.7,0.28426287976932707,0.401504188755453,0.4067935197254959,2.0,0.00031897509846625337
3151,-0.07756282343279025,1.0,27.71,0.28426287976932707,0.3947927746363892,0.3998860957270157,2.0,0.00031794825950751923
3152,-0.07746180080372134,1.0,27.71,0.28426287976932707,0.4048598958149947,0.41024829656412004,2.0,0.0003245432698645108
3153,-0.07736677951895354,1.0,27.71,0.28426287976932707,0.39647062816614537,0.4016126880047317,2.0,0.0003190950860424861
3154,-0.07725175375318201,1.0,27.71,0.28426287976932707,0.39311492110661345,0.3981596825811565,2.0,0.00031696631162522743
3155,-0.07708271588870037,1.0,27.71,0.28426287976932707,0.39814848169593087,0.4033394395107686,2.0,0.0003202742898707331
3156,-0.0769866943798824,1.0,27.71,0.28426287976932707,0.401504188755453,0.4067935197254959,2.0,0.0003224936830241799
3157,-0.07689667421536554,1.0,27.71,0.28426287976932707,0.39814848169593087,0.4033394395107686,2.0,0.00032033388090501415
3158,-0.07678764979389513,1.0,27.71,0.28426287976932707,0.401504188755453,0.4067935197254959,2.0,0.00032255788124826306
3159,-0.07657360184715506,1.0,27.71,0.3581025422165848,0.3947927746363892,0.3998860957270157,2.0,0.0003426530911236815
3160,-0.07648558213073858,1.0,27.71,0.3581025422165848,0.401504188755453,0.4067935197254959,2.0,0.00034738209260983693
3161,-0.07635155210801349,1.0,27.71,0.3581025422165848,0.39814848169593087,0.4033394395107686,2.0,0.0003450707945023261
3162,-0.0762025187245356,1.0,27.71,0.3581025422165848,0.39814848169593087,0.4033394395107686,2.0,0.0003451222263750092
3163,-0.07610449676761724,1.0,27.71,0.3581025422165848,0.39814848169593087,0.4033394395107686,2.0,0.00034515605822863323
3164,-0.07589344949302773,1.0,27.71,0.3581025422165848,0.401504188755453,0.4067935197254959,2.0,0.0003475878536869804
3165,-0.07580142888041051,1.0,27.71,0.3581025422165848,0.3947927746363892,0.3998860957270157,2.0,0.0003429177857629325
3166,-0.07568740333868916,1.0,27.71,0.3581025422165848,0.39311492110661345,0.3981596825811565,2.0,0.0003417913663782204
3167,-0.07558738093367044,1.0,27.71,0.3581025422165848,0.38975925803096745,0.3947073936850142,2.0,0.0003395063429249851
3168,-0.07547935673625022,1.0,27.71,0.3581025422165848,0.39982633522568706,0.405066390052201,2.0,0.0003465498203899017
3169,-0.07529631573506596,1.0,27.7,0.3581025422165848,0.39814848169593087,0.4033394395107686,2.0,0.00034193290487673515
3170,-0.0752142973629506,1.0,27.7,0.3581025422165848,0.3914371115607334,0.3964334485671541,2.0,0.0003373359389157055
3171,-0.07511427495793188,1.0,27.7,0.3581025422165848,0.39647062816614537,0.4016126880047317,2.0,0.00034083278679397704
3172,-0.07499324784785923,1.0,27.7,0.3581025422165848,0.39647062816614537,0.4016126880047317,2.0,0.00034087404007731095
3173,-0.07480420550237384,1.0,27.7,0.3581025422165848,0.3947927746363892,0.3998860957270157,2.0,0.00033977976186365714
3174,-0.07469017996065248,1.0,27.7,0.3581025422165848,0.39814848169593087,0.4033394395107686,2.0,0.0003421402293888785
3175,-0.07460116002018582,1.0,27.7,0.3581025422165848,0.38975925803096745,0.3947073936850142,2.0,0.00033639583569882044
3176,-0.07450113761516709,1.0,27.7,0.3581025422165848,0.401504188755453,0.4067935197254959,2.0,0.00034454319496336164
3177,-0.07439011274559632,1.0,27.7,0.3581025422165848,0.39814848169593087,0.4033394395107686,2.0,0.0003422429118006863
3178,-0.07422107488111467,1.0,27.7,0.4045160443262892,0.401504188755453,0.4067935197254959,2.0,0.00036101288447953835
3179,-0.07410704933939333,1.0,27.7,0.4045160443262892,0.39311492110661345,0.3981596825811565,2.0,0.0003549598512780129
3180,-0.0740150287267761,1.0,27.7,0.4045160443262892,0.401504188755453,0.4067935197254959,2.0,0.00036108727886638317
3181,-0.07391500632175738,1.0,27.7,0.4045160443262892,0.3880814045011917,0.39298151793473385,2.0,0.0003514210662043263
3182,-0.07371596173577011,1.0,27.7,0.4045160443262892,0.3947927746363892,0.3998860957270157,2.0,0.00035630960379300254
3183,-0.07358493238519559,1.0,27.7,0.4045160443262892,0.3947927746363892,0.3998860957270157,2.0,0.00035635629475045213
3184,-0.0734979128928293,1.0,27.7,0.4045160443262892,0.3880814045011917,0.39298151793473385,2.0,0.0003515676749657793
3185,-0.07340189138401132,1.0,27.7,0.4045160443262892,0.39814848169593087,0.4033394395107686,2.0,0.00035885668657696597
3186,-0.07319484500562255,1.0,27.7,0.4045160443262892,0.39814848169593087,0.4033394395107686,2.0,0.0003589309956513721
3187,-0.07309082170440309,1.0,27.7,0.4045160443262892,0.39814848169593087,0.4033394395107686,2.0,0.0003589683354863452
3188,-0.07298079705888248,1.0,27.7,0.4045160443262892,0.40653774934477044,0.41197594372945506,2.0,0.0003651725073377623
3189,-0.0728777739817132,1.0,27.7,0.4045160443262892,0.39311492110661345,0.3981596825811565,2.0,0.00035539647123754796
3190,-0.07275174575138961,1.0,27.7,0.4045160443262892,0.39982633522568706,0.405066390052201,2.0,0.0003603147826941439
3191,-0.07259170990335966,1.0,27.7,0.4045160443262892,0.39982633522568706,0.405066390052201,2.0,0.00036037245168047934
3192,-0.0725096915312443,1.0,27.7,0.4045160443262892,0.39311492110661345,0.3981596825811565,2.0,0.00035552731299363206
